customer_id,birth_year,gender,income,credit,married,college_degree,region,state,star_rating
2274,1976,Male,82000,623.0213,Yes,No,West,AZ,3
2275,1982,Female,67000,602.27576,No,Yes,West,MT,5
2276,1990,Male,63000,640.93384,No,Yes,West,CA,5
2277,1993,Male,295000,554.2415,No,Yes,West,NM,3
2278,1971,Female,175000,732.25946,Yes,Yes,West,MT,NA
2279,1989,Male,48000,730.6297,No,Yes,West,NV,NA
2280,1981,Female,53000,683.8612,No,Yes,West,NV,NA
2281,1992,Male,57000,717.22815,No,No,West,WY,NA
2282,1973,Female,85000,715.2547,Yes,No,Northeast,RI,5
2283,1989,Other,65000,718.47876,No,No,West,MT,NA
2284,1988,Male,96000,612.43176,Yes,Yes,Northeast,RI,NA
2285,1972,Female,178000,639.199,No,No,Midwest,KS,5
8493,1967,Male,115000,693.09674,No,No,West,UT,5
2286,1993,Female,74000,536.1703,Yes,No,South,VA,4
2287,1959,Female,189000,774.2714,No,No,West,CA,NA
2288,1975,Male,233000,636.72046,No,Yes,West,WY,NA
2289,1969,Male,239000,689.20465,Yes,Yes,Northeast,RI,NA
2290,1996,Female,129000,631.48175,No,Yes,Midwest,IA,NA
2291,1969,Male,149000,765.3337,Yes,Yes,Northeast,ME,NA
2292,1971,Female,159000,674.86536,Yes,Yes,West,HI,2
2293,1994,Male,58000,630.12933,Yes,Yes,Northeast,NJ,NA
2294,1989,Male,268000,677.5863,Yes,Yes,West,WY,NA
2295,1995,Male,113000,582.30365,No,Yes,Northeast,VT,NA
2296,1983,Male,144000,694.1976,No,Yes,Northeast,NJ,NA
2297,1995,Female,31000,662.7512,No,No,Northeast,NJ,NA
2298,1974,Male,221000,719.36914,No,Yes,Northeast,ME,5
2299,1991,Female,106000,731.1906,No,No,Midwest,MO,NA
2300,1983,Female,52000,705.43427,No,Yes,South,TX,2
2301,1975,Male,149000,677.4852,No,Yes,Northeast,PA,NA
2302,1970,Other,197000,736.51666,Yes,Yes,Midwest,KS,NA
2303,1976,Male,145000,650.0659,No,Yes,West,NM,NA
2304,1986,Other,32000,617.6662,No,Yes,Northeast,ME,NA
2305,1995,Female,41000,517.08575,Yes,Yes,Northeast,CT,NA
2306,1994,Male,84000,777.1641,No,Yes,Midwest,MI,5
2307,1982,Female,61000,594.4458,Yes,No,South,LA,NA
2308,1996,Female,98000,590.6453,No,No,Northeast,MA,NA
2309,1992,Female,105000,629.93024,No,No,South,MD,NA
2310,1980,Female,148000,712.0715,No,Yes,West,NM,NA
2311,1963,Other,176000,608.13214,No,Yes,Northeast,VT,5
2312,1981,Female,27000,746.3939,No,Yes,Northeast,VT,NA
2313,1980,Female,246000,739.8337,No,Yes,West,WA,NA
2314,1980,Male,284000,660.19684,Yes,Yes,Northeast,NJ,2
2315,1993,Female,255000,723.9407,Yes,Yes,Northeast,ME,NA
2316,1998,Female,90000,675.08826,Yes,Yes,Northeast,MA,NA
2317,1975,Female,236000,596.75555,Yes,Yes,West,NM,NA
2318,1982,Male,221000,728.097,No,No,West,UT,NA
2319,1973,Male,172000,698.30927,Yes,Yes,West,NV,5
2320,1966,Female,156000,701.97235,Yes,Yes,Midwest,MN,4
2321,1996,Male,80000,658.382,No,Yes,West,CA,5
2322,1965,Male,212000,790.85754,No,Yes,West,WA,NA
2323,1977,Male,208000,612.7329,No,Yes,West,WY,5
2324,1982,Other,32000,764.26324,No,Yes,Northeast,RI,NA
2325,1997,Male,190000,578.43494,Yes,Yes,West,WY,5
2326,1995,Female,186000,571.2635,Yes,No,South,MS,5
2327,1968,Male,179000,642.5911,No,Yes,Northeast,NJ,NA
2328,1976,Male,187000,733.09674,Yes,Yes,Northeast,NH,NA
2329,1971,Female,132000,642.7283,Yes,Yes,West,OR,5
2330,1978,Female,50000,696.65094,Yes,No,West,AZ,NA
2331,1970,Female,140000,688.7286,Yes,Yes,Northeast,RI,5
2332,1981,Male,259000,655.79224,No,No,Midwest,MI,NA
2333,1971,Male,125000,789.5728,Yes,Yes,Northeast,MA,5
2334,1984,Male,136000,686.1263,No,No,Northeast,PA,NA
2335,1971,Female,121000,712.7373,Yes,No,South,SC,NA
2336,1971,Male,260000,586.0499,Yes,Yes,West,ID,NA
2337,1999,Male,99000,589.9134,No,Yes,Northeast,NH,NA
2338,1998,Male,137000,607.22974,No,No,Midwest,IN,NA
2339,1982,Female,25000,713.07806,Yes,Yes,Northeast,RI,NA
2340,1969,Female,233000,663.0189,Yes,Yes,Northeast,NY,NA
2341,1992,Female,101000,632.1848,No,Yes,West,NM,5
2342,1982,Female,55000,743.51434,No,No,South,AL,NA
2343,1979,Female,183000,677.5867,No,Yes,West,CA,5
2344,1969,Male,155000,760.36676,Yes,Yes,West,MT,NA
2345,1980,Female,206000,705.205,Yes,Yes,Northeast,CT,NA
2346,1998,Male,61000,660.338,No,No,Northeast,NY,NA
2347,1986,Female,150000,636.4846,No,Yes,Northeast,NY,5
2348,1969,Other,184000,760.81775,Yes,Yes,West,MT,NA
2349,1981,Female,78000,691.51556,No,Yes,West,AK,NA
2350,1999,Male,25000,611.5322,No,Yes,West,AK,4
2351,1998,Other,170000,644.00433,Yes,No,Midwest,MI,NA
2352,1995,Male,163000,629.5522,Yes,Yes,West,CO,NA
2353,1982,Male,222000,750.7896,Yes,Yes,Northeast,PA,NA
2354,1999,Male,49000,679.71136,No,Yes,Northeast,RI,5
2355,1986,Female,197000,643.7683,No,Yes,West,NM,NA
2356,1985,Male,106000,580.89795,No,Yes,Northeast,MA,NA
2357,1973,Female,133000,635.04,Yes,Yes,Northeast,RI,5
2358,1994,Female,39000,603.76215,No,Yes,Midwest,IA,5
2359,1965,Male,160000,715.0037,Yes,Yes,West,CO,NA
2360,1987,Female,112000,593.9213,Yes,Yes,Midwest,KS,NA
2361,1975,Male,168000,712.45874,No,Yes,West,OR,NA
2362,1968,Male,119000,754.61,Yes,No,West,ID,1
2363,1971,Female,85000,625.8696,Yes,No,West,AK,NA
2364,1968,Male,241000,766.6196,No,Yes,Midwest,IL,5
2365,1968,Male,109000,658.168,Yes,Yes,Northeast,PA,NA
2366,1972,Female,85000,610.7069,Yes,No,West,OR,NA
2367,1995,Female,66000,690.9387,No,No,West,AK,NA
2368,1999,Other,202000,699.75214,No,Yes,Northeast,CT,5
2369,1991,Other,176000,653.0208,No,Yes,Northeast,MA,NA
2370,1979,Female,141000,739.7933,Yes,No,South,WV,NA
2371,1991,Male,28000,678.5004,No,No,West,ID,NA
2372,1993,Female,152000,689.7479,No,Yes,Northeast,NH,NA
2373,1976,Female,117000,712.2031,Yes,No,Northeast,PA,NA
2374,1989,Other,195000,658.4271,No,No,West,UT,NA
2375,1992,Female,28000,667.37897,No,Yes,West,CA,NA
2376,1996,Female,38000,583.34265,No,No,Northeast,CT,NA
2377,1993,Female,58000,673.5511,No,Yes,Midwest,IL,NA
2378,1987,Male,67000,640.12305,No,Yes,Midwest,OH,NA
2379,1988,Female,135000,551.20056,No,Yes,West,CO,NA
2380,1999,Male,28000,620.3558,No,Yes,Northeast,NJ,NA
2381,1975,Female,109000,649.08813,Yes,No,Northeast,NY,5
2382,1994,Male,28000,618.2197,No,Yes,West,WA,NA
2383,1995,Female,135000,601.8915,Yes,Yes,West,AK,5
2384,1978,Male,153000,584.7134,No,No,South,GA,NA
2385,1978,Other,154000,682.19934,No,Yes,West,WA,5
2386,1969,Other,107000,721.05725,No,No,West,CO,NA
2387,1973,Male,245000,712.8655,No,Yes,Northeast,NH,NA
2388,1971,Female,178000,617.9334,Yes,Yes,Northeast,PA,NA
2389,1974,Female,137000,768.17554,Yes,Yes,West,MT,NA
2390,1979,Male,300000,599.0243,No,Yes,West,NV,NA
2391,1989,Female,22000,623.4592,No,No,South,OK,NA
2392,1995,Male,25000,613.4295,No,No,South,SC,5
2393,1983,Female,109000,720.63763,No,Yes,Midwest,NE,NA
2394,1993,Male,86000,795.8385,No,Yes,South,GA,4
2395,1987,Male,113000,606.97955,No,No,South,FL,NA
2396,1999,Female,93000,527.12164,No,Yes,West,HI,NA
2397,1972,Male,143000,665.90656,Yes,No,West,WY,5
2398,1981,Male,259000,608.12274,No,Yes,Midwest,MN,NA
2399,1982,Female,98000,731.51355,No,Yes,Northeast,PA,NA
2400,1979,Male,139000,708.6567,Yes,Yes,Northeast,PA,NA
2401,1980,Female,96000,690.6832,No,No,West,NV,NA
2402,1981,Female,20000,602.92035,Yes,Yes,West,NM,NA
2403,1994,Female,75000,674.0366,No,No,South,SC,NA
2404,1998,Other,110000,647.3636,No,Yes,West,HI,5
2405,1995,Male,127000,564.30304,No,Yes,Northeast,NY,NA
2406,1976,Other,236000,731.51416,No,Yes,West,WA,NA
2407,1974,Female,149000,658.4188,Yes,Yes,West,NV,NA
2408,1997,Male,139000,543.1375,No,Yes,West,NM,NA
2409,1947,Male,227000,806.9304,Yes,Yes,Midwest,OH,NA
2410,1978,Female,131000,719.34735,Yes,Yes,Northeast,RI,4
2411,1966,Other,118000,687.7652,No,Yes,Northeast,MA,5
2412,1994,Other,42000,597.01385,Yes,No,South,FL,NA
2413,1990,Female,42000,713.8335,No,Yes,Midwest,IN,5
2414,1969,Female,167000,848.32983,Yes,Yes,West,UT,NA
2415,1997,Male,235000,569.3384,Yes,No,Northeast,ME,NA
2416,1976,Male,149000,732.6879,No,Yes,West,AZ,2
2417,1995,Male,107000,638.4005,Yes,Yes,Northeast,VT,NA
2418,1989,Other,199000,573.00616,No,Yes,West,OR,NA
2419,1988,Male,183000,615.0159,No,No,Northeast,RI,NA
2420,1987,Male,181000,586.61633,No,Yes,West,WA,5
2421,1986,Female,67000,609.7873,Yes,No,South,KY,NA
2422,1992,Male,149000,583.51447,No,Yes,West,MT,4
2423,1970,Female,176000,698.6343,No,Yes,Midwest,NE,5
2424,1994,Other,102000,764.3226,No,Yes,Midwest,WI,NA
2425,1972,Male,182000,652.7505,No,Yes,Northeast,ME,NA
2426,1992,Female,40000,644.6192,Yes,No,Northeast,RI,5
2427,1998,Male,234000,571.99554,Yes,Yes,Midwest,ND,5
2428,1995,Other,97000,579.97327,No,Yes,West,HI,NA
2429,1972,Female,174000,670.206,No,Yes,Midwest,ND,NA
2430,1997,Male,69000,665.543,Yes,No,West,UT,NA
2431,1975,Male,126000,658.4534,No,No,West,CO,NA
2432,1998,Male,111000,512.1104,Yes,Yes,West,NV,5
2433,1985,Female,309000,545.48987,No,Yes,Northeast,MA,NA
2434,1990,Female,140000,661.6267,Yes,Yes,Northeast,RI,NA
2435,1979,Female,181000,730.9498,No,Yes,West,CA,5
2436,1986,Male,230000,641.1555,No,Yes,Northeast,ME,4
2437,1991,Female,118000,670.30817,Yes,Yes,West,CA,NA
2438,1978,Female,204000,637.7968,Yes,Yes,West,HI,NA
2439,1974,Female,72000,721.2217,Yes,No,South,TX,NA
2440,1975,Other,297000,749.2144,No,Yes,Northeast,NY,NA
2441,1979,Female,106000,708.95105,Yes,No,West,AZ,NA
2442,1981,Female,33000,620.14874,No,Yes,Northeast,ME,NA
2443,1979,Female,165000,762.4151,No,Yes,West,CO,NA
2444,1974,Female,140000,629.56116,Yes,No,Midwest,IA,5
2445,1950,Male,206000,770.9236,Yes,Yes,West,MT,NA
2446,1987,Other,117000,632.1897,No,Yes,West,AK,NA
2447,1993,Male,149000,605.595,No,No,Midwest,NE,NA
2448,1991,Other,84000,573.534,No,No,Northeast,VT,NA
2449,1995,Male,306000,651.2773,Yes,Yes,Midwest,MI,NA
2450,1982,Male,206000,647.3319,Yes,Yes,Northeast,MA,5
2451,1991,Female,51000,646.3066,No,Yes,West,CA,NA
2452,1973,Female,137000,806.5663,Yes,No,South,TN,5
2453,1970,Male,169000,630.463,Yes,Yes,West,MT,NA
2454,1997,Female,50000,562.2148,Yes,No,South,KY,NA
2455,1984,Other,29000,557.9818,No,No,South,AL,5
2456,1966,Female,177000,794.3929,Yes,Yes,West,MT,NA
2457,1971,Female,144000,770.98047,Yes,Yes,Northeast,NH,5
2458,1967,Female,37000,687.8596,No,No,Northeast,VT,4
2459,1973,Male,160000,692.4138,Yes,No,South,DE,NA
2460,1985,Female,146000,604.6924,No,Yes,West,AK,NA
2461,1979,Female,119000,641.91315,Yes,Yes,West,WY,NA
2462,1972,Female,147000,749.1913,Yes,Yes,West,CO,5
2463,1993,Other,213000,530.1408,No,Yes,West,AK,NA
2464,1979,Female,201000,610.1202,No,Yes,West,AK,NA
2465,1969,Female,209000,730.9014,Yes,Yes,West,WA,3
2466,1997,Other,108000,686.7813,No,No,South,AL,4
2467,1971,Male,188000,708.6652,Yes,Yes,Northeast,ME,NA
2468,1996,Male,185000,710.64014,No,Yes,West,CA,NA
2469,1966,Male,221000,701.59674,Yes,Yes,Midwest,WI,NA
2470,1971,Male,209000,736.5481,Yes,Yes,Midwest,OH,NA
2471,1987,Female,151000,629.84216,No,Yes,West,WA,NA
2472,1997,Female,42000,575.1088,No,Yes,Northeast,CT,3
2473,1968,Male,146000,676.4616,Yes,Yes,Northeast,NJ,4
2474,1997,Male,36000,569.31067,No,Yes,West,AK,4
2475,1976,Male,178000,635.3395,Yes,Yes,Midwest,IN,NA
2476,1967,Female,160000,651.601,Yes,Yes,Northeast,PA,5
2477,1966,Male,148000,734.36127,Yes,No,Northeast,VT,NA
2478,1993,Male,250000,560.0814,Yes,Yes,Midwest,IL,5
2479,1997,Other,62000,584.3751,Yes,No,South,MS,NA
2480,1962,Female,218000,664.64026,Yes,Yes,Northeast,VT,NA
2481,1984,Female,64000,664.0597,Yes,Yes,West,NM,NA
2482,1982,Female,150000,581.36816,No,Yes,Northeast,NH,NA
2483,1999,Male,57000,596.6505,Yes,No,South,LA,NA
2484,1984,Female,62000,533.79645,No,No,West,OR,4
2485,1994,Other,126000,668.64154,No,Yes,West,AZ,5
2486,1982,Female,65000,721.8054,No,No,West,ID,NA
2487,1972,Female,117000,668.6506,Yes,No,Northeast,NJ,NA
2488,1974,Male,131000,710.11566,Yes,No,South,MS,4
2489,1973,Female,84000,659.36273,Yes,No,Midwest,ND,NA
2490,1974,Female,161000,702.94147,Yes,Yes,Northeast,NH,NA
2491,1979,Female,71000,665.6251,No,Yes,Northeast,NH,NA
2492,1990,Male,31000,714.0591,No,No,South,GA,NA
2493,1980,Female,195000,578.5405,No,Yes,Northeast,RI,4
2494,1978,Male,266000,773.67786,No,Yes,Northeast,RI,5
2495,1975,Female,150000,692.2049,Yes,Yes,South,KY,NA
2496,1973,Male,148000,702.59296,Yes,No,West,HI,NA
2497,1989,Male,113000,587.32184,Yes,Yes,West,CO,NA
2498,1991,Female,55000,535.8734,No,Yes,West,CA,NA
2499,1974,Male,179000,688.2283,Yes,Yes,West,ID,NA
2500,1972,Male,233000,635.53754,Yes,Yes,South,OK,5
2501,1967,Female,161000,628.9477,Yes,Yes,Northeast,VT,NA
2502,1995,Female,34000,414.17847,No,Yes,Northeast,NY,NA
2503,1975,Female,45000,745.4774,No,No,Northeast,MA,NA
2504,1980,Male,184000,770.9348,Yes,Yes,Northeast,ME,NA
2505,1970,Female,228000,717.1353,Yes,Yes,Northeast,MA,5
2506,1988,Female,270000,658.7493,No,Yes,West,WA,NA
2507,1980,Female,183000,771.8831,No,Yes,Midwest,SD,NA
2508,1974,Female,116000,688.0998,Yes,No,West,HI,NA
2509,1977,Female,117000,657.52136,No,No,West,NM,4
2510,1981,Male,40000,631.90686,Yes,Yes,West,NM,NA
2511,1990,Female,43000,577.7117,Yes,Yes,West,AZ,NA
2512,1968,Female,218000,624.1498,Yes,Yes,South,SC,NA
2513,1985,Female,90000,756.3989,No,Yes,West,CO,NA
2514,1979,Male,85000,666.594,No,No,West,CO,NA
2515,1969,Male,173000,687.457,Yes,Yes,Northeast,NY,NA
2516,1989,Female,222000,676.0576,Yes,Yes,West,MT,NA
2517,1976,Female,161000,563.91534,No,Yes,West,HI,NA
2518,1975,Female,208000,614.96985,Yes,Yes,Northeast,MA,4
2519,1978,Other,146000,635.4826,No,No,Northeast,CT,NA
2520,1976,Male,112000,618.316,No,No,Midwest,MI,5
2521,1999,Female,100000,449.81372,Yes,Yes,West,HI,NA
2522,1980,Female,112000,609.844,Yes,Yes,West,NM,NA
2523,1986,Female,188000,695.4498,No,Yes,West,OR,4
2524,1994,Male,87000,751.1256,No,No,South,TN,5
2525,1978,Other,194000,726.7336,Yes,Yes,Northeast,NH,5
2526,1996,Male,40000,618.0655,No,Yes,Northeast,NH,NA
2527,1984,Male,132000,653.57996,No,Yes,West,WY,NA
2528,1998,Male,299000,640.86884,Yes,Yes,West,OR,NA
2529,1981,Other,43000,745.4248,No,Yes,Northeast,MA,NA
2530,1986,Male,123000,635.34784,No,Yes,West,NV,NA
2531,1966,Male,106000,724.2463,Yes,No,Northeast,VT,NA
2532,1968,Other,301000,586.61755,Yes,Yes,West,MT,NA
2533,1993,Other,32000,616.0923,No,Yes,West,CO,NA
2534,1971,Female,199000,770.54364,Yes,No,South,MS,NA
2535,1989,Male,35000,760.61395,No,Yes,Northeast,MA,5
2536,1980,Male,81000,726.9005,No,No,West,NV,5
2537,1984,Female,195000,657.97736,Yes,Yes,West,WY,NA
2538,1992,Female,133000,552.06213,Yes,Yes,West,WA,NA
2539,1983,Other,118000,653.83105,No,No,West,MT,NA
2540,1995,Female,129000,630.67206,No,Yes,Midwest,ND,5
2541,1977,Female,240000,669.3348,No,Yes,Northeast,ME,5
2542,1988,Female,132000,665.7495,Yes,Yes,West,CA,NA
2543,1984,Female,110000,634.67926,Yes,Yes,South,TX,5
2544,1974,Male,338000,658.6817,Yes,Yes,West,AK,4
2545,1994,Male,167000,720.28955,Yes,Yes,West,AK,4
2546,1995,Female,164000,508.0102,No,Yes,West,CA,4
2547,1998,Male,241000,566.6931,Yes,Yes,West,NM,5
2548,1978,Male,97000,684.9006,No,Yes,West,UT,NA
2549,1971,Male,115000,654.08325,Yes,Yes,West,ID,NA
2550,1985,Other,81000,727.7471,No,No,West,OR,2
2551,1981,Female,51000,639.9421,No,No,Northeast,VT,NA
2552,1992,Male,112000,672.8373,No,Yes,Northeast,PA,5
2553,1994,Male,45000,620.02045,No,Yes,Northeast,MA,NA
2554,1998,Other,77000,517.68787,Yes,Yes,Northeast,RI,NA
2555,1979,Other,116000,729.62524,No,Yes,West,ID,NA
2556,1975,Female,244000,706.98975,No,Yes,Northeast,NJ,NA
2557,1986,Male,178000,588.26733,Yes,Yes,West,ID,5
2558,1993,Female,168000,553.19525,No,Yes,Midwest,MO,NA
2559,1976,Male,259000,614.10486,Yes,Yes,West,WA,NA
2560,1984,Female,136000,678.1572,No,Yes,Midwest,IA,NA
2561,1981,Male,58000,567.84314,No,No,South,VA,NA
2562,1995,Male,75000,702.3046,No,Yes,West,CO,NA
2563,1993,Female,28000,570.4803,No,Yes,West,AZ,NA
2564,1970,Female,123000,804.45264,Yes,No,West,WA,NA
2565,1987,Male,143000,638.7585,No,No,West,CA,NA
2566,1974,Female,252000,651.7244,Yes,Yes,Northeast,NY,NA
2567,1994,Male,63000,617.9514,Yes,No,South,OK,5
2568,1969,Other,239000,716.08563,Yes,No,South,KY,NA
2569,1994,Male,66000,643.2462,No,Yes,Northeast,ME,NA
2570,1979,Female,146000,726.2035,No,Yes,West,OR,5
2571,1998,Female,264000,578.94727,Yes,Yes,West,MT,NA
2572,1972,Female,130000,706.7628,No,No,West,ID,NA
2573,1978,Female,169000,582.3485,No,No,West,AK,4
2574,1953,Other,183000,790.25543,Yes,Yes,West,AZ,NA
2575,1997,Female,27000,701.1032,Yes,Yes,West,AZ,1
2576,1969,Other,125000,702.4535,Yes,No,West,UT,NA
2577,1996,Female,24000,627.84265,No,No,West,UT,NA
2578,1979,Male,189000,727.53955,No,Yes,West,MT,NA
2579,1974,Male,96000,690.7468,Yes,No,West,AZ,5
2580,1989,Female,140000,592.78595,Yes,Yes,Northeast,CT,NA
2581,1972,Male,127000,664.237,Yes,No,West,AZ,NA
2582,1978,Male,148000,708.08734,Yes,Yes,Northeast,NH,NA
2583,1983,Male,54000,692.8251,No,No,Northeast,NH,5
2584,1966,Male,105000,796.84,Yes,No,West,CA,NA
2585,1973,Other,164000,615.5033,Yes,Yes,Northeast,NH,NA
2586,1972,Female,262000,674.1823,Yes,Yes,West,NM,NA
2587,1972,Female,132000,783.3735,Yes,Yes,South,AR,NA
2588,1999,Female,31000,492.7935,Yes,Yes,Midwest,OH,5
2589,1983,Female,77000,706.89374,Yes,No,Midwest,IN,5
2590,1982,Female,207000,601.1431,Yes,Yes,Northeast,CT,NA
2591,1987,Male,261000,724.91296,Yes,Yes,West,NM,4
2592,1982,Other,44000,674.84424,Yes,Yes,West,ID,NA
2593,1999,Female,125000,604.71606,Yes,Yes,Northeast,NH,NA
2594,1995,Female,142000,513.9901,No,Yes,South,GA,5
2595,1983,Male,308000,680.0731,No,Yes,West,AZ,5
2596,1997,Male,241000,611.36115,No,Yes,Midwest,KS,5
2597,1975,Other,152000,728.0896,No,No,West,AK,NA
2598,1977,Female,288000,612.9503,Yes,Yes,West,NV,3
2599,1980,Female,168000,789.4522,No,No,South,MS,NA
2600,1979,Male,106000,615.2303,Yes,No,West,WA,NA
2601,1993,Male,25000,592.84924,Yes,Yes,West,HI,4
2602,1960,Female,208000,738.9419,Yes,Yes,West,HI,NA
2603,1980,Female,194000,661.36786,No,Yes,West,NV,NA
2604,1995,Male,230000,713.3678,No,Yes,Midwest,MN,NA
2605,1985,Male,164000,596.91785,No,Yes,West,CO,NA
2606,1963,Female,247000,767.3182,Yes,Yes,West,OR,NA
10421,1997,Female,72000,592.7182,No,No,West,AZ,5
2607,1990,Male,182000,733.26196,No,Yes,West,NM,NA
2608,1969,Male,211000,682.3581,Yes,Yes,West,NM,NA
2609,1969,Female,208000,811.77783,No,No,Northeast,NJ,3
2610,1961,Female,196000,765.2368,Yes,Yes,West,CA,NA
2611,1971,Other,81000,688.02844,Yes,Yes,Northeast,PA,NA
2612,1982,Male,112000,625.2014,No,Yes,West,OR,NA
2613,1991,Female,243000,742.24756,No,Yes,West,CO,NA
2614,1983,Male,202000,713.79114,No,Yes,West,CA,NA
2615,1985,Female,136000,705.53876,No,Yes,West,UT,NA
2616,1993,Female,97000,662.912,Yes,Yes,West,OR,5
2617,1987,Female,122000,645.64923,Yes,No,West,NV,NA
2618,1976,Male,260000,692.3425,Yes,Yes,West,UT,NA
2619,1979,Female,180000,609.9333,Yes,Yes,West,OR,5
2620,1982,Female,107000,653.9699,No,No,Northeast,MA,2
2621,1992,Other,193000,624.8247,No,Yes,West,ID,NA
2622,1995,Female,115000,684.2031,No,Yes,West,AZ,NA
2623,1979,Male,151000,706.39825,No,No,South,DE,1
2624,1968,Male,155000,782.9141,Yes,Yes,West,CO,NA
2625,1990,Male,110000,653.58405,No,Yes,Midwest,IA,NA
2626,1999,Male,151000,612.71875,No,Yes,Northeast,VT,NA
2627,1992,Male,185000,711.614,No,Yes,Northeast,NY,NA
2628,1987,Female,49000,612.083,Yes,No,West,CA,5
2629,1995,Female,136000,572.7999,No,Yes,Midwest,IA,5
2630,1987,Female,123000,580.4494,Yes,No,South,KY,NA
2631,1996,Male,75000,675.005,Yes,No,Northeast,CT,NA
2632,1997,Male,136000,539.98566,Yes,Yes,West,UT,NA
2633,1996,Female,118000,605.8945,No,Yes,West,WA,5
2634,1984,Other,123000,736.3913,Yes,Yes,Northeast,CT,NA
2635,1981,Male,175000,562.9152,Yes,No,West,CO,5
2636,1952,Female,140000,754.9322,Yes,Yes,Northeast,VT,NA
2637,1973,Male,216000,742.50867,Yes,Yes,Northeast,NH,5
2638,1969,Female,154000,775.97406,Yes,Yes,West,AK,NA
2639,1983,Male,78000,643.4269,No,No,West,ID,NA
2640,1966,Male,92000,787.8046,Yes,Yes,West,UT,NA
2641,1974,Male,139000,727.39966,Yes,Yes,West,MT,NA
2642,1999,Male,41000,637.1147,No,Yes,West,NM,NA
2643,1972,Female,187000,750.4599,Yes,Yes,Northeast,NH,NA
2644,1965,Male,219000,690.342,No,Yes,Northeast,NH,4
2645,1968,Female,286000,748.7473,Yes,Yes,West,WA,NA
2646,1990,Female,42000,752.1362,No,Yes,Midwest,NE,NA
2647,1965,Female,94000,850,Yes,No,West,AZ,NA
2648,1993,Female,41000,655.02527,No,No,South,AL,5
2649,1972,Other,184000,601.4345,Yes,Yes,West,AZ,5
2650,1994,Female,62000,629.8817,No,No,South,OK,NA
2651,1992,Female,36000,654.2995,Yes,Yes,Midwest,NE,4
2652,1979,Female,95000,781.5594,No,No,South,GA,NA
2653,1995,Male,70000,508.68198,No,Yes,Midwest,NE,NA
2654,1998,Male,178000,677.7596,No,Yes,West,OR,4
2655,1986,Other,50000,626.23566,Yes,Yes,West,NM,2
2656,1969,Other,201000,767.94635,Yes,Yes,West,ID,NA
2657,1986,Male,311000,605.1049,No,Yes,West,WY,NA
2658,1985,Male,98000,617.72595,Yes,Yes,Northeast,VT,NA
2659,1997,Male,73000,553.544,No,Yes,West,HI,NA
2660,1994,Male,192000,617.3578,Yes,Yes,Northeast,VT,NA
2661,1951,Male,102000,834.00476,Yes,Yes,West,WY,3
2662,1968,Male,238000,737.0569,Yes,Yes,West,CO,NA
2663,1968,Other,155000,576.18195,Yes,No,Northeast,MA,NA
2664,1992,Male,67000,758.6344,No,Yes,West,AK,NA
2665,1968,Male,132000,692.7665,Yes,Yes,Midwest,SD,4
2666,1985,Male,60000,635.9985,No,Yes,Midwest,MO,NA
2667,1992,Male,63000,678.59656,No,No,West,WA,4
2668,1961,Female,130000,667.2322,No,Yes,West,WY,NA
2669,1979,Male,126000,655.9819,No,Yes,West,WY,NA
2670,1996,Female,162000,706.7832,Yes,Yes,West,ID,NA
2671,1969,Male,147000,781.30426,Yes,Yes,West,NV,NA
2672,1979,Female,81000,676.7919,No,Yes,West,WA,NA
2673,1996,Male,167000,649.61945,Yes,No,South,DC,NA
2674,1988,Female,231000,527.7811,No,Yes,West,MT,NA
2675,1996,Female,211000,582.11646,No,Yes,Midwest,MI,NA
2676,1970,Female,148000,749.04034,Yes,No,South,MS,NA
2677,1995,Female,194000,642.93915,No,Yes,Midwest,NE,4
2678,1972,Male,168000,743.7569,Yes,Yes,West,NV,NA
2679,1977,Female,207000,672.55914,No,Yes,Midwest,OH,NA
2680,1970,Female,226000,730.499,Yes,Yes,West,CA,NA
2681,1979,Female,124000,701.9199,No,Yes,West,ID,5
2682,1973,Male,134000,709.7176,Yes,No,West,WA,NA
2683,1978,Female,136000,608.87256,Yes,Yes,Midwest,WI,NA
2684,1993,Male,144000,620.31793,No,Yes,West,ID,NA
2685,1989,Male,184000,679.10583,No,Yes,West,CO,NA
2686,1974,Male,228000,703.5724,No,Yes,West,NV,NA
2687,1994,Female,54000,652.9426,No,No,South,FL,5
2688,1987,Male,114000,662.0163,No,No,Midwest,KS,NA
2689,1972,Female,123000,663.995,Yes,Yes,West,NM,NA
2690,1975,Female,166000,665.1152,No,Yes,West,WA,NA
2691,1980,Other,169000,617.09863,No,Yes,West,WY,NA
2692,1988,Male,49000,647.5253,No,Yes,Northeast,NH,NA
2693,1988,Female,151000,699.91327,Yes,Yes,Northeast,ME,5
2694,1974,Other,148000,697.5653,No,Yes,West,AK,NA
2695,1976,Female,159000,746.44086,Yes,Yes,Northeast,CT,5
2696,1994,Female,35000,515.46967,No,No,West,AK,5
2697,1988,Female,36000,632.8119,Yes,Yes,West,WA,NA
2698,1965,Male,137000,708.51337,Yes,Yes,West,CA,NA
2699,1969,Female,77000,678.0372,Yes,No,West,ID,NA
2700,1972,Female,114000,595.3922,Yes,Yes,West,NM,NA
2701,1970,Male,209000,677.3,Yes,No,South,AL,NA
2702,1994,Male,35000,562.31555,No,Yes,West,HI,5
2703,1978,Other,199000,694.41486,No,Yes,West,WY,NA
2704,1972,Female,152000,734.0404,Yes,No,Northeast,ME,1
